X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-86.181155,41.7150580000001,23387,"MISHAWAKA, IN",2678,WM Supercenter,Retail,true,316 INDIAN RIDGE BLVD,MISHAWAKA,ST. JOSEPH,IN,46545-9034,2,Open,,Y,Y,2678,No,Not Available,Yes,Not Available
-85.978848,41.721951,23388,"ELKHART, IN",2679,WM Supercenter,Retail,true,175 COUNTRY ROAD 6 W,ELKHART,ELKHART,IN,46514-5557,2,Open,,Y,Y,2679,Yes,Available,Yes,Available
-88.2150379999999,35.2240180000001,23389,SAVANNAH TN,268,WM Supercenter,Retail,true,175 JI BELL LN,SAVANNAH,WAYNE,TN,38372-5110,5,Open,,Y,Y,268,No,,Yes,Available
-86.2931159999999,41.727519,23390,"SOUTH BEND, IN",2680,WM Supercenter,Retail,true,3701 PORTAGE RD,SOUTH BEND,ST. JOSEPH,IN,46628-6098,2,Open,,Y,Y,2680,Yes,Available,Yes,Available
-71.798527,44.304654,23391,"LITTLETON,NH",2681,Wal-Mart,Retail,true,615 MEADOW ST,LITTLETON,GRAFTON,NH,03561-3624,2,Open,,Y,Y,2681,No,,Yes,
-72.565577,44.216164,23392,"BERLIN, VT",2682,WM Supercenter,Retail,true,282 BERLIN MALL RD,BERLIN,WASHINGTON,VT,05602-8292,5,Open,,Y,Y,2682,Yes,,Yes,
-72.5522319999999,42.3546380000001,23393,"HADLEY, MA",2683,Wal-Mart,Retail,true,337 RUSSELL ST,HADLEY,HAMPSHIRE,MA,01035-3536,2,Open,,Y,Y,2683,No,,Yes,
-80.859604,39.6565810000001,23394,"NEW MARTINSVILLE, WV",2684,WM Supercenter,Retail,true,1142 S BRIDGE ST,NEW MARTINSVILLE,WETZEL,WV,26155-1508,2,Open,,Y,Y,2684,No,,Yes,Not Available
-94.197123,36.3339360000001,23395,WALMART GROCERY PICKUP,2685,Neighborhood Market,Retail,true,3701 SE DODSON RD,BENTONVILLE,BENTON,AR,72712-3728,2,Open,,Y,Y,2685,No,Available,Yes,Available
-94.189048,36.3722720000001,23396,BENTONVILLE E CENTRAL AR,2686,Neighborhood Market,Retail,true,1703 E CENTRAL AVE,BENTONVILLE,BENTON,AR,72712-5523,2,Open,,Y,Y,2686,No,Not Available,No,Not Available
-82.206294,34.944062,23397,"GREER, SC",2687,WM Supercenter,Retail,true,14055 E WADE HAMPTON BLVD,GREER,SPARTANBURG,SC,29651-1500,2,Open,,Y,Y,2687,No,,No,
-95.310345,32.2751870000001,23398,"TYLER, TX",2688,WM Supercenter,Retail,true,6801 S BROADWAY AVE,TYLER,SMITH,TX,75703-4733,2,Open,,Y,Y,2688,No,Available,Yes,Available
-119.756212,36.7789670000001,23399,Fresno Cedar CA,2689,Neighborhood Market,Retail,true,3131 N CEDAR AVE,FRESNO,FRESNO,CA,93703-0000,2,Open,,Y,Y,2689,Yes,,Yes,Available
-98.424424,34.618752,23400,"LAWTON, OK",269,WM Supercenter,Retail,true,1002 NW SHERIDAN RD,LAWTON,COMANCHE,OK,73505-5208,5,Open,,Y,Y,269,No,Available,No,Available
-86.741089,34.6838460000001,23401,"MADISON, AL",2690,WM Supercenter,Retail,true,8650 MADISON BLVD,MADISON,MADISON,AL,35758-1803,2,Open,,Y,Y,2690,Yes,Available,Yes,Available
-85.818345,38.3194270000001,23402,"NEW ALBANY, IN",2691,WM Supercenter,Retail,true,2910 GRANT LINE RD,NEW ALBANY,FLOYD,IN,47150-2456,2,Open,,Y,Y,2691,No,Available,Yes,Available
-82.852751,42.6348140000001,23403,"CHESTERFIELD, MI",2692,WM Supercenter,Retail,true,45400 MARKETPLACE BLVD,CHESTERFIELD,MACOMB,MI,48051-3279,5,Open,,Y,Y,2692,No,Available,No,Available
-83.7443489999999,42.7923190000001,23404,"FENTON, MI",2693,WM Supercenter,Retail,true,3700 OWEN RD,FENTON,GENESEE,MI,48430-9193,5,Open,,Y,Y,2693,No,Available,Yes,Available
-90.402996,38.563071,23405,"KIRKWOOD, MO",2694,WM Supercenter,Retail,true,1202 S KIRKWOOD RD,KIRKWOOD,ST. LOUIS,MO,63122-7225,5,Open,,Y,Y,2694,Yes,Available,Yes,Available
-81.7313369999999,28.529979,23406,"CLERMONT, FL",2695,WM Supercenter,Retail,true,1450 JOHNS LAKE RD,CLERMONT,LAKE,FL,34711-6798,2,Open,,Y,Y,2695,No,Available,Yes,Available
-78.958862,39.0847670000001,23407,"MOOREFIELD, WV",2696,WM Supercenter,Retail,true,11 HARNESS RD,MOOREFIELD,HARDY,WV,26836-8600,2,Open,,Y,Y,2696,No,,No,
-121.761642,37.963462,23408,"ANTIOCH, CA EF",2697,WM Supercenter,Retail,true,4893 LONE TREE WAY,ANTIOCH,CONTRA COSTA,CA,94531-8553,5,Open,,Y,Y,2697,No,Available,Yes,
-83.8346739999999,34.321869,23410,GAINESVILLE NORTH THOMPSON BRIDGE GA,2699,Neighborhood Market,Retail,true,1435 THOMPSON BRIDGE RD,GAINESVILLE,HALL,GA,30501-0000,2,Open,,Y,Y,2699,Yes,,Yes,
-91.545836,37.6342320000001,23411,SALEM MO,27,WM Supercenter,Retail,true,1101 W HIGHWAY 32,SALEM,DENT,MO,65560-2368,5,Open,,Y,Y,27,No,Not Available,No,Not Available
-83.4676719999999,42.6607090000001,23412,WHITE LAKE MI,2700,WM Supercenter,Retail,true,9190 HIGHLAND RD,WHITE LAKE,OAKLAND,MI,48386-2032,5,Open,,Y,Y,2700,Yes,,Yes,
-93.298956,37.061157,23413,"NIXA, MO",2702,WM Supercenter,Retail,true,1102 N MASSEY BLVD,NIXA,CHRISTIAN,MO,65714-7607,2,Open,,Y,Y,2702,Yes,Available,Yes,Available
-79.764058,34.1552290000001,23414,"FLORENCE, SC",2703,WM Supercenter,Retail,true,2014 S IRBY ST,FLORENCE,FLORENCE,SC,29505-3420,2,Open,,Y,Y,2703,No,Not Available,No,Not Available
-79.823022,35.8197060000001,23415,"RANDLEMAN, NC",2704,WM Supercenter,Retail,true,1021 HIGH POINT ST,RANDLEMAN,RANDOLPH,NC,27317-7192,2,Open,,Y,Y,2704,No,,No,
-76.955321,36.6698410000001,23416,"FRANKLIN, VA",2705,WM Supercenter,Retail,true,1500 ARMORY DR,FRANKLIN,FRANKLIN CITY,VA,23851-2452,2,Open,,Y,Y,2705,No,,Yes,Available
-90.057292,29.895406,23417,GRETNA (N) LA,2706,WM Supercenter,Retail,true,1501 MANHATTAN BLVD,HARVEY,JEFFERSON,LA,70058-3405,2,Open,,Y,Y,2706,Yes,Available,Yes,Available
-117.094559,33.4801430000001,23419,TEMECULA CA,2708,WM Supercenter,Retail,true,32225 TEMECULA PKWY,TEMECULA,RIVERSIDE,CA,92592-6811,5,Open,,Y,Y,2708,Yes,Available,Yes,
-97.837479,33.540576,23421,BOWIE TX,271,WM Supercenter,Retail,true,1341 HIGHWAY 287 N,BOWIE,MONTAGUE,TX,76230-7531,5,Open,,Y,Y,271,No,,Yes,Available
-131.720399,55.3754740000001,23422,"KETCHIKAN, AK",2710,Wal-Mart,Retail,true,4230 DON KING RD,KETCHIKAN,KETCHIKAN GATEWAY BOROUGH,AK,99901-9047,2,Open,,Y,Y,2710,Yes,Available,Yes,Available
-152.365273,57.8119340000001,23423,"KODIAK, AK",2711,Wal-Mart,Retail,true,2911 MILL BAY RD,KODIAK,KODIAK ISLAND BOROUGH,AK,99615-7809,2,Open,,Y,Y,2711,,,,
-78.912123,33.702814,23424,"MYRTLE BEACH (S), SC",2712,WM Supercenter,Retail,true,541 SEABOARD ST,MYRTLE BEACH,HORRY,SC,29577-9733,2,Open,,Y,Y,2712,No,Available,No,Available
-86.6291679999999,33.639101,23425,BIRMINGHAM AL,2713,WM Supercenter,Retail,true,5919 TRUSSVILLE CROSSINGS PKWY,BIRMINGHAM,JEFFERSON,AL,35235-8635,2,Open,,Y,Y,2713,No,Not Available,No,Available
-95.152506,43.1251520000001,23426,"SPENCER, IA",2714,WM Supercenter,Retail,true,500 11TH ST SW,SPENCER,CLAY,IA,51301-5826,2,Open,,Y,Y,2714,No,,Yes,
